"match_id","team1","team2","start_date","venue","city","toss_winner","toss_decision","winner","innings_1_total","innings_2_total","daily_temperature_2m_mean","daily_relative_humidity_2m_mean","daily_rain_sum","daily_cloud_cover_mean","daily_sunset","innings_1_over_2_score","innings_1_over_4_score","innings_1_over_6_score","innings_1_over_8_score","innings_1_over_10_score","innings_1_over_12_score","innings_1_over_14_score","innings_1_over_16_score","innings_1_over_18_score","innings_1_over_20_score","innings_2_over_2_score","innings_2_over_4_score","innings_2_over_6_score","innings_2_over_8_score","innings_2_over_10_score","innings_2_over_12_score","innings_2_over_14_score","innings_2_over_16_score","innings_2_over_18_score","innings_2_over_20_score","innings_1_over_2_wickets","innings_1_over_4_wickets","innings_1_over_6_wickets","innings_1_over_8_wickets","innings_1_over_10_wickets","innings_1_over_12_wickets","innings_1_over_14_wickets","innings_1_over_16_wickets","innings_1_over_18_wickets","innings_1_over_20_wickets","innings_2_over_2_wickets","innings_2_over_4_wickets","innings_2_over_6_wickets","innings_2_over_8_wickets","innings_2_over_10_wickets","innings_2_over_12_wickets","innings_2_over_14_wickets","innings_2_over_16_wickets","innings_2_over_18_wickets","innings_2_over_20_wickets","team_1_win"
"1495464","Rwanda","Malawi",2025-07-26,"Gahanga International Cricket Stadium, Rwanda","Kigali City","Malawi","field","Malawi",157,158,22,43,0,86,"2025-07-26T18:06",7,21,36,48,71,78,103,118,135,157,27,30,41,59,67,80,96,117,144,158,1,2,2,2,2,2,2,2,3,5,0,0,1,1,1,1,1,1,1,1,FALSE
"1495655","Hungary","Romania",2025-07-25,"GB Oval, Szodliget","Szodliget","Hungary","bat","Romania",93,94,24.9,65,0,47,"2025-07-25T19:27",24,27,35,48,62,84,92,NA,NA,NA,21,52,74,94,NA,NA,NA,NA,NA,NA,0,2,5,5,6,6,8,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,FALSE
"1495656","Hungary","Luxembourg",2025-07-25,"GB Oval, Szodliget","Szodliget","Hungary","bat","Hungary",148,78,24.9,65,0,47,"2025-07-25T19:27",13,27,48,53,60,73,98,115,129,148,12,22,32,46,53,65,75,78,NA,NA,1,2,3,3,3,4,4,5,6,8,2,3,4,6,6,7,9,10,NA,NA,TRUE
"1495657","Romania","Luxembourg",2025-07-26,"GB Oval, Szodliget","Szodliget","Luxembourg","field","Romania",178,133,24.3,77,8.9,93,"2025-07-26T19:26",21,35,44,62,84,103,125,142,162,178,18,26,42,50,56,76,89,101,119,133,0,1,2,2,3,3,3,3,3,6,0,1,3,4,5,5,5,6,8,10,TRUE
"1495658","Hungary","Austria",2025-07-26,"GB Oval, Szodliget","Szodliget","Austria","field","Austria",168,169,24.3,77,8.9,93,"2025-07-26T19:26",11,21,32,44,62,89,100,132,154,168,9,28,56,84,110,123,139,151,169,NA,1,1,2,2,3,3,4,4,5,9,1,1,1,1,1,1,3,4,6,NA,FALSE
"1495659","Austria","Luxembourg",2025-07-26,"GB Oval, Szodliget","Szodliget","Austria","bat","Austria",245,179,24.3,77,8.9,93,"2025-07-26T19:26",17,48,84,104,133,146,167,185,219,245,17,38,48,60,74,92,109,121,155,179,0,0,1,1,2,4,4,5,6,7,1,1,2,3,3,3,4,5,5,5,TRUE
"1472523","West Indies","Australia",2025-07-26,"Warner Park, Basseterre, St Kitts","Basseterre","Australia","field","Australia",205,206,28.1,72,4.6,50,"2025-07-26T18:46",23,42,58,77,111,121,153,171,194,205,12,42,66,93,129,136,164,185,195,206,1,2,3,4,5,6,6,7,8,9,1,1,1,2,2,5,5,5,6,7,FALSE
"1494111","Uganda","United Arab Emirates",2025-07-27,"Entebbe Cricket Oval","Entebbe","Uganda","bat","Uganda",170,162,14.9,75,0,79,"2025-07-27T19:00",18,28,39,49,66,83,110,127,159,170,17,37,49,65,80,90,104,127,141,162,0,2,2,2,3,3,3,3,4,7,0,0,2,2,2,4,5,6,8,9,TRUE
"1494584","Nigeria","Kenya",2025-07-27,"Entebbe Cricket Oval","Entebbe","Nigeria","bat","Kenya",113,116,14.9,75,0,79,"2025-07-27T19:00",13,22,24,37,44,57,63,81,97,113,16,20,23,32,44,61,75,83,105,116,2,4,6,6,6,6,7,7,8,9,1,2,2,2,2,2,3,3,4,4,FALSE
"1494772","Estonia","Finland",2025-07-27,"Estonian National Cricket and Rugby Field","Tallinn","Finland","field","Finland",141,142,21,85,9,60,"2025-07-27T20:59",18,26,38,54,64,75,100,108,131,141,8,29,43,62,82,90,105,122,139,NA,0,0,0,1,1,2,2,4,7,10,0,0,1,1,1,2,3,3,5,NA,FALSE
"1495465","Bahrain","Malawi",2025-07-27,"Gahanga International Cricket Stadium, Rwanda","Kigali City","Malawi","field","Bahrain",189,95,21.8,42,0,67,"2025-07-27T18:06",22,36,59,75,85,94,109,134,159,189,23,39,49,57,66,72,84,91,95,NA,0,0,0,0,0,2,2,2,3,3,0,0,2,2,3,3,5,7,10,NA,TRUE
"1495660","Hungary","Luxembourg",2025-07-27,"GB Oval, Szodliget","Szodliget","Luxembourg","field","Hungary",182,145,21,87,18.3,95,"2025-07-27T19:25",20,39,66,80,99,120,130,147,171,182,13,20,32,53,66,79,84,109,129,145,0,0,0,0,0,0,0,2,4,7,1,2,2,3,3,5,5,7,7,9,TRUE
"1495661","Austria","Romania",2025-07-27,"GB Oval, Szodliget","Szodliget","Romania","field",NA,182,NA,21,87,18.3,95,"2025-07-27T19:25",25,50,70,77,90,124,149,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472524","West Indies","Australia",2025-07-28,"Warner Park, Basseterre, St Kitts","Basseterre","Australia","field","Australia",170,173,28.7,76,1.2,56,"2025-07-28T18:45",16,23,49,68,84,109,116,137,159,170,23,47,67,101,124,141,153,166,NA,NA,1,2,3,4,4,4,5,6,8,10,2,3,4,4,5,6,6,7,NA,NA,FALSE
"1472525","Pakistan","West Indies",2025-07-31,"Central Broward Regional Park Stadium Turf Ground, Lauderhill","Lauderhill","West Indies","field","Pakistan",178,164,30.8,66,1.1,54,"2025-07-31T19:08",16,27,46,62,83,108,116,136,154,178,15,27,47,54,63,75,84,110,126,164,0,1,1,1,1,2,3,3,5,6,0,0,0,0,0,3,4,6,7,7,TRUE
"1472526","Pakistan","West Indies",2025-08-02,"Central Broward Regional Park Stadium Turf Ground, Lauderhill","Lauderhill","Pakistan","bat","West Indies",133,135,30.7,62,0,9,"2025-08-02T19:06",9,19,24,35,57,73,91,115,125,133,8,26,34,42,52,64,72,95,110,135,1,2,3,3,4,4,4,5,7,9,1,2,2,3,3,4,5,5,7,8,FALSE
"1472527","Pakistan","West Indies",2025-08-03,"Central Broward Regional Park Stadium Turf Ground, Lauderhill","Lauderhill","Pakistan","bat","Pakistan",189,176,29.5,70,19.7,52,"2025-08-03T19:06",7,25,47,59,82,94,119,136,159,189,33,42,59,73,90,101,117,141,152,176,0,0,0,0,0,0,0,0,2,4,0,0,1,1,2,2,3,3,5,6,TRUE
"1494773","Switzerland","Estonia",2025-08-02,"Estonian National Cricket and Rugby Field","Tallinn","Switzerland","bat","Switzerland",162,90,19.3,75,2,34,"2025-08-02T20:45",14,34,50,68,77,99,121,138,149,162,12,14,18,30,44,63,76,90,NA,NA,1,1,1,2,2,3,3,4,5,8,0,2,3,5,5,6,8,9,NA,NA,TRUE
"1494774","Switzerland","Estonia",2025-08-03,"Estonian National Cricket and Rugby Field","Tallinn","Switzerland","bat","Switzerland",157,142,20.4,78,0.1,59,"2025-08-03T20:43",12,40,55,66,82,101,107,128,138,157,33,50,65,72,84,95,111,118,138,NA,0,1,1,1,1,1,2,2,4,6,0,0,0,1,1,3,3,8,9,NA,TRUE
"1494775","Switzerland","Estonia",2025-08-03,"Estonian National Cricket and Rugby Field","Tallinn","Switzerland","bat","Switzerland",235,194,20.4,78,0.1,59,"2025-08-03T20:43",21,40,72,96,117,159,172,182,221,235,14,52,77,90,100,118,135,158,181,194,0,0,1,1,1,1,1,3,3,6,0,0,2,3,3,3,5,6,7,9,TRUE
"1496828","Cyprus","Croatia",2025-08-07,"Mladost Cricket Ground, Zagreb","Zagreb","Croatia","field","Cyprus",213,155,20.9,57,0,14,"2025-08-07T19:17",15,32,56,68,84,108,133,148,182,213,6,17,34,54,77,96,109,123,143,155,0,1,1,1,2,3,3,3,3,3,1,1,1,2,2,3,4,4,4,6,TRUE
"1496829","Croatia","Cyprus",2025-08-07,"Mladost Cricket Ground, Zagreb","Zagreb","Croatia","bat","Cyprus",132,136,20.9,57,0,14,"2025-08-07T19:17",17,37,42,52,72,95,102,115,123,132,13,22,26,52,63,81,104,136,NA,NA,1,2,3,4,4,4,6,6,8,10,1,2,2,2,2,2,2,3,NA,NA,FALSE
"1478898","Australia","South Africa",2025-08-10,"Marrara Stadium, Darwin","Darwin","South Africa","field","Australia",178,161,26.6,45,0,30,"2025-08-10T18:41",15,42,71,76,88,108,132,149,164,178,23,39,48,62,78,96,119,123,142,161,1,3,4,6,6,6,6,7,7,10,1,1,3,3,3,3,3,7,7,9,TRUE
"1478899","South Africa","Australia",2025-08-12,"Marrara Stadium, Darwin","Darwin","Australia","field","South Africa",218,165,24.2,56,0,0,"2025-08-12T18:41",13,35,50,63,88,123,152,179,196,218,16,41,58,85,104,121,135,159,165,NA,0,1,2,3,3,3,3,3,5,7,1,2,2,3,4,5,5,7,10,NA,TRUE
"1478900","South Africa","Australia",2025-08-16,"Cazaly's Stadium, Cairns","Cairns","Australia","field","Australia",172,173,20.1,64,0,8,"2025-08-16T18:07",8,32,46,63,96,113,125,138,151,172,13,39,52,66,82,105,122,142,161,173,1,1,2,3,3,4,4,5,6,7,0,0,0,1,2,4,6,6,6,8,FALSE
"1496821","Sweden","Austria",2025-08-08,"Botkyrka Cricket Center, Stockholm","Stockholm","Sweden","bat","Austria",136,139,17.7,75,0.8,44,"2025-08-08T19:56",20,34,35,54,69,80,96,112,127,136,5,20,36,59,77,86,109,124,135,NA,0,0,2,3,4,5,6,6,8,10,2,2,3,3,3,4,5,5,6,NA,FALSE
"1496822","Norway","France",2025-08-08,"Botkyrka Cricket Center, Stockholm","Stockholm","France","field","Norway",138,116,17.7,75,0.8,44,"2025-08-08T19:56",14,18,22,30,37,52,61,79,102,138,5,15,33,39,53,59,69,85,96,116,1,1,2,3,3,3,3,5,5,5,0,0,1,2,3,5,5,5,6,7,TRUE
"1496823","Norway","Sweden",2025-08-09,"Botkyrka Cricket Center, Stockholm","Stockholm","Norway","bat","Norway",179,156,17.7,71,0,25,"2025-08-09T19:53",19,32,46,69,79,92,105,122,156,179,17,35,48,63,74,96,108,133,151,156,0,2,2,2,2,3,3,4,4,4,0,0,1,1,3,3,4,4,4,9,TRUE
"1496824","France","Austria",2025-08-09,"Botkyrka Cricket Center, Stockholm","Stockholm","France","bat","Austria",162,168,17.7,71,0,25,"2025-08-09T19:53",14,32,44,62,75,89,103,120,134,162,10,23,34,47,71,92,108,132,147,168,0,1,3,4,4,4,4,4,4,6,0,1,1,1,1,1,2,3,4,4,FALSE
"1496825","Sweden","France",2025-08-10,"Botkyrka Cricket Center, Stockholm","Stockholm","Sweden","bat","France",152,153,17.5,68,0,19,"2025-08-10T19:50",14,42,59,69,75,80,94,114,136,152,19,45,56,69,79,90,102,113,137,153,0,0,0,1,2,3,3,5,5,7,0,2,3,4,4,5,7,8,8,8,FALSE
"1496826","Norway","Austria",2025-08-10,"Botkyrka Cricket Center, Stockholm","Stockholm","Austria","field","Austria",105,106,17.5,68,0,19,"2025-08-10T19:50",5,12,23,32,52,62,76,85,91,105,12,23,35,57,86,106,NA,NA,NA,NA,1,3,4,5,6,6,6,8,9,10,0,1,1,2,2,2,NA,NA,NA,NA,FALSE
"1496827","Sweden","Norway",2025-08-17,"Stubberudmyra Cricket Ground, Oslo","Oslo","Sweden","bat","Norway",136,137,18.9,55,0,18,"2025-08-17T20:05",12,31,43,51,63,86,101,118,125,136,18,34,52,64,70,81,93,116,130,NA,0,0,2,2,3,3,4,5,9,9,1,1,2,2,4,4,5,5,7,NA,FALSE
"1496830","Croatia","Cyprus",2025-08-08,"Mladost Cricket Ground, Zagreb","Zagreb","Croatia","bat","Cyprus",135,136,24,49,0,1,"2025-08-08T19:15",7,14,27,42,51,64,85,98,114,135,14,28,39,48,62,81,99,111,129,NA,1,1,2,2,2,3,3,3,5,6,0,0,0,3,4,4,4,4,6,NA,FALSE
"1496831","Cyprus","Croatia",2025-08-08,"Mladost Cricket Ground, Zagreb","Zagreb","Cyprus","bat","Cyprus",193,141,24,49,0,1,"2025-08-08T19:15",14,26,44,53,65,95,117,137,158,193,4,15,33,48,60,77,96,111,126,141,2,2,3,4,4,4,4,5,6,6,1,2,2,3,4,6,7,7,9,10,TRUE
"1498191","Sweden","Hungary",2025-08-17,"Stubberudmyra Cricket Ground, Oslo","Oslo","Hungary","field","Sweden",204,125,18.9,55,0,18,"2025-08-17T20:05",15,22,40,61,82,103,126,150,173,204,18,40,63,68,73,80,86,95,107,125,1,2,2,2,2,3,3,3,4,5,0,1,2,4,5,6,7,8,8,8,TRUE
"1498192","Norway","Hungary",2025-08-17,"Stubberudmyra Cricket Ground, Oslo","Oslo","Norway","bat","Norway",172,140,18.9,55,0,18,"2025-08-17T20:05",13,19,34,46,58,77,97,121,153,172,22,34,52,64,83,89,96,112,129,140,1,1,2,2,2,3,3,4,6,8,0,2,2,2,3,3,4,6,8,8,TRUE
"1498689","Guernsey","Papua New Guinea",2025-08-14,"King George V Sports Ground, Castel","Castel","Papua New Guinea","field","Papua New Guinea",165,168,17.5,93,0,45,"2025-08-14T19:29",9,20,35,48,64,76,91,114,143,165,11,27,41,55,76,88,121,136,159,168,1,2,2,2,2,3,3,3,4,6,0,1,1,1,1,1,2,2,2,4,FALSE
"1498696","Belgium","Austria",2025-08-23,"Velden Cricket Ground, Latschach","Latschach","Austria","field","Austria",215,216,16.7,84,7.9,57,"2025-08-23T18:59",22,52,68,85,95,111,143,171,187,215,7,40,45,84,111,140,174,194,215,NA,0,0,0,2,2,2,2,3,4,4,0,1,2,2,2,3,3,4,4,NA,FALSE
"1498697","Austria","Belgium",2025-08-23,"Velden Cricket Ground, Latschach","Latschach","Austria","bat","Austria",211,182,16.7,84,7.9,57,"2025-08-23T18:59",27,52,65,90,115,143,166,194,NA,NA,14,42,65,84,99,122,138,171,NA,NA,0,0,1,1,1,2,2,4,NA,NA,2,5,6,6,6,6,7,7,NA,NA,TRUE
"1498698","Belgium","Austria",2025-08-24,"Velden Cricket Ground, Latschach","Latschach","Austria","field","Austria",154,155,15.5,76,0.5,41,"2025-08-24T18:57",12,30,58,77,80,100,112,126,141,154,28,39,58,79,96,109,122,130,150,NA,0,0,1,2,4,4,4,5,7,10,1,1,2,2,2,3,4,6,6,NA,FALSE
"1498699","Belgium","Austria",2025-08-24,"Velden Cricket Ground, Latschach","Latschach","Belgium","bat","Austria",144,146,15.5,76,0.5,41,"2025-08-24T18:57",7,21,34,47,61,72,93,107,125,144,20,35,48,56,60,68,85,99,122,146,1,2,2,2,2,3,4,6,8,9,0,0,3,3,4,5,5,5,6,6,FALSE
"1499011","Czech Republic","Romania",2025-08-21,"Moara Vlasiei Cricket Ground, Ilfov County","Ilfov County","Romania","field","Czech Republic",149,131,NA,NA,NA,NA,NA,21,40,60,67,80,97,110,126,144,149,18,35,46,55,60,73,97,114,120,131,0,1,2,2,3,3,4,6,7,9,2,2,3,3,3,3,4,5,7,8,TRUE
"1499012","Romania","Czech Republic",2025-08-21,"Moara Vlasiei Cricket Ground, Ilfov County","Ilfov County","Romania","bat","Romania",176,158,NA,NA,NA,NA,NA,9,31,56,73,93,105,120,134,148,176,7,30,53,69,99,109,130,148,158,NA,0,1,1,1,2,2,2,3,3,4,2,2,2,2,2,4,5,6,8,NA,TRUE
"1499013","Romania","Czech Republic",2025-08-22,"Moara Vlasiei Cricket Ground, Ilfov County","Ilfov County","Czech Republic","field","Romania",195,170,NA,NA,NA,NA,NA,13,37,54,74,106,123,133,149,172,195,27,40,48,58,79,98,119,137,151,170,1,1,1,1,1,1,2,2,3,4,0,0,3,4,4,4,4,5,6,7,TRUE
"1499014","Romania","Czech Republic",2025-08-22,"Moara Vlasiei Cricket Ground, Ilfov County","Ilfov County","Romania","bat","Czech Republic",157,159,NA,NA,NA,NA,NA,22,42,52,62,86,102,116,136,147,157,12,27,38,64,79,95,109,122,150,NA,1,2,2,3,3,3,4,4,5,8,2,2,3,3,3,3,4,5,6,NA,FALSE
"1492823","Zimbabwe","Sri Lanka",2025-09-03,"Harare Sports Club","Harare","Sri Lanka","field","Sri Lanka",175,177,19.8,31,0,0,"2025-09-03T17:48",22,40,59,70,88,107,119,139,157,175,21,46,65,80,96,102,111,130,168,177,0,1,2,2,2,2,3,3,3,7,0,0,0,0,0,1,4,5,6,6,FALSE
"1497874","Pakistan","United Arab Emirates",2025-08-30,"Sharjah Cricket Stadium","Sharjah","Pakistan","bat","Pakistan",207,176,34.9,61,0,27,"2025-08-30T18:39",16,40,51,75,93,110,133,163,188,207,18,39,54,67,75,82,103,129,153,176,1,2,2,3,3,4,4,5,7,10,0,0,3,3,4,5,5,5,6,8,TRUE
"1498662","Netherlands","Bangladesh",2025-08-30,"Sylhet International Cricket Stadium","Sylhet","Bangladesh","field","Bangladesh",136,138,27.9,87,15.6,89,"2025-08-30T18:13",16,26,34,49,68,84,92,102,117,136,25,33,57,77,95,115,138,NA,NA,NA,0,1,1,2,4,4,5,6,7,8,0,1,1,1,2,2,2,NA,NA,NA,FALSE
"1498663","Netherlands","Bangladesh",2025-09-01,"Sylhet International Cricket Stadium","Sylhet","Bangladesh","field","Bangladesh",103,104,31.1,75,0.2,57,"2025-09-01T18:11",14,23,40,54,62,73,81,90,103,NA,14,32,41,55,71,90,104,NA,NA,NA,0,2,3,3,6,7,8,9,10,NA,0,0,1,1,1,1,1,NA,NA,NA,FALSE
"1498690","Guernsey","Switzerland",2025-08-30,"King George V Sports Ground, Castel","Castel","Switzerland","field",NA,154,16,17.5,85,3.4,67,"2025-08-30T18:57",18,27,40,44,57,72,89,102,131,154,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,3,3,3,3,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498691","Switzerland","Guernsey",2025-08-30,"King George V Sports Ground, Castel","Castel","Guernsey","field",NA,83,NA,17.5,85,3.4,67,"2025-08-30T18:57",12,29,38,50,64,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448357","South Africa","England",2025-09-10,"Sophia Gardens, Cardiff","Cardiff","England","field","South Africa",97,54,14.5,89,5.9,74,"2025-09-10T18:39",20,38,73,97,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,5,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1492824","Sri Lanka","Zimbabwe",2025-09-06,"Harare Sports Club","Harare","Zimbabwe","field","Zimbabwe",80,84,21.8,28,0,29,"2025-09-06T17:49",5,19,37,41,50,60,66,74,80,NA,14,21,29,41,56,67,76,NA,NA,NA,1,2,4,5,5,5,8,8,10,NA,0,2,3,3,4,5,5,NA,NA,NA,FALSE
"1492825","Zimbabwe","Sri Lanka",2025-09-07,"Harare Sports Club","Harare","Sri Lanka","field","Sri Lanka",191,193,21.2,30,0,3,"2025-09-07T17:49",22,41,58,72,94,117,127,153,175,191,19,39,67,80,101,121,147,170,193,NA,0,1,1,2,2,2,3,4,5,8,0,0,1,2,2,2,2,2,2,NA,FALSE
"1496921","United Arab Emirates","India",2025-09-10,"Dubai International Cricket Stadium","Dubai","India","field","India",57,60,33.8,48,0,63,"2025-09-10T18:28",16,26,41,47,51,54,57,NA,NA,NA,25,54,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,2,5,7,10,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1496922","Hong Kong","Bangladesh",2025-09-11,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Bangladesh","field","Bangladesh",143,144,34.8,53,0,10,"2025-09-11T18:30",13,24,34,45,64,71,89,107,125,143,13,32,51,66,74,89,112,138,144,NA,1,1,2,2,2,3,3,3,4,7,0,1,2,2,2,2,2,2,3,NA,FALSE
"1497877","Pakistan","United Arab Emirates",2025-09-04,"Sharjah Cricket Stadium","Sharjah","Pakistan","bat","Pakistan",171,140,35.6,49,0,7,"2025-09-04T18:34",13,35,50,66,74,81,92,108,129,171,12,28,41,49,58,83,98,110,119,140,0,1,3,3,4,5,5,5,5,5,0,0,0,1,1,2,4,5,6,7,TRUE
"1498664","Bangladesh","Netherlands",2025-09-03,"Sylhet International Cricket Stadium","Sylhet","Netherlands","field",NA,164,NA,29.4,83,21.8,77,"2025-09-03T18:09",17,56,67,77,89,109,121,132,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,2,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501502","Eswatini","Mozambique",2025-09-12,"Malkerns Country Club oval","Malkerns","Eswatini","bat","Eswatini",160,129,18.6,69,0,54,"2025-09-12T17:46",17,34,42,58,68,83,96,127,146,160,13,32,53,59,74,99,101,107,120,129,3,3,3,3,4,4,5,6,6,8,1,1,2,4,4,4,6,7,8,9,TRUE
"1494769","Saudi Arabia","Qatar",2025-07-23,"West End Park International Cricket Stadium, Doha","Doha","Qatar","field",NA,123,123,39.3,25,0,90,"2025-07-23T18:23",18,41,55,66,69,77,83,90,103,123,14,33,47,63,75,84,95,106,114,123,0,0,1,4,5,6,6,6,8,10,1,3,4,4,4,4,6,7,8,9,NA
"1448358","England","South Africa",2025-09-12,"Old Trafford, Manchester","Manchester","South Africa","field","England",304,158,12.5,74,1.3,50,"2025-09-12T18:32",25,68,100,127,166,193,221,244,268,304,12,53,66,79,109,117,135,158,NA,NA,0,0,0,1,1,1,1,2,2,2,0,2,3,4,4,6,7,9,NA,NA,TRUE
"1496923","Pakistan","Oman",2025-09-12,"Dubai International Cricket Stadium","Dubai","Pakistan","bat","Pakistan",160,67,34.4,51,0,47,"2025-09-12T18:26",12,27,47,66,85,98,104,116,140,160,7,27,40,47,49,51,57,61,NA,NA,1,1,1,1,1,2,4,4,5,7,1,2,2,4,6,8,9,9,NA,NA,TRUE
"1496924","Bangladesh","Sri Lanka",2025-09-13,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Sri Lanka","field","Sri Lanka",139,140,34.6,60,0,15,"2025-09-13T18:28",0,7,30,43,54,67,84,100,113,139,13,26,55,84,107,117,136,NA,NA,NA,2,2,3,4,5,5,5,5,5,5,1,1,1,1,1,2,4,NA,NA,NA,FALSE
"1496925","Pakistan","India",2025-09-14,"Dubai International Cricket Stadium","Dubai","Pakistan","bat","India",127,131,32.7,56,0,3,"2025-09-14T18:24",7,26,42,45,49,62,72,83,99,127,22,42,61,71,88,97,110,131,NA,NA,2,2,2,3,4,4,6,6,8,9,1,2,2,2,2,2,3,3,NA,NA,FALSE
"1501503","Eswatini","Mozambique",2025-09-12,"Malkerns Country Club oval","Malkerns","Eswatini","bat","Eswatini",165,160,18.6,69,0,54,"2025-09-12T17:46",12,44,80,82,92,108,126,148,155,165,26,49,70,96,101,110,115,132,143,160,0,0,2,3,3,4,5,5,7,10,1,1,1,1,3,4,4,4,6,7,TRUE
"1501504","Eswatini","Mozambique",2025-09-13,"Malkerns Country Club oval","Malkerns","Eswatini","bat","Eswatini",182,108,21,63,0.9,45,"2025-09-13T17:47",5,42,66,81,98,107,120,141,169,182,13,23,41,54,64,87,96,107,NA,NA,2,2,2,2,2,3,3,5,6,6,1,1,3,3,3,4,6,8,NA,NA,TRUE
"1501505","Eswatini","Mozambique",2025-09-13,"Malkerns Country Club oval","Malkerns","Eswatini","bat",NA,222,222,21,63,0.9,45,"2025-09-13T17:47",32,68,95,126,141,148,166,182,196,222,18,36,60,79,93,115,138,149,184,222,0,0,0,0,1,2,2,3,4,4,0,1,1,2,2,2,2,4,4,4,NA
"1501506","Eswatini","Mozambique",2025-09-14,"Malkerns Country Club oval","Malkerns","Eswatini","bat",NA,27,NA,18.1,80,2.9,68,"2025-09-14T17:47",19,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502164","Zimbabwe","Namibia",2025-09-15,"Queens Sports Club, Bulawayo","Bulawayo","Namibia","field","Zimbabwe",211,178,23.7,19,0,5,"2025-09-15T18:00",11,23,43,62,83,103,124,149,177,211,14,31,61,74,85,102,118,140,163,178,0,0,0,0,0,0,0,1,2,3,0,1,1,2,3,3,4,5,6,7,TRUE
"1496926","United Arab Emirates","Oman",2025-09-15,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Oman","field","United Arab Emirates",172,130,33.6,52,0,13,"2025-09-15T18:26",8,23,50,71,83,94,103,128,146,172,21,30,41,63,74,82,99,110,119,NA,0,0,0,0,0,1,2,2,3,5,1,3,4,5,5,5,6,9,9,NA,TRUE
"1496927","Hong Kong","Sri Lanka",2025-09-15,"Dubai International Cricket Stadium","Dubai","Sri Lanka","field","Sri Lanka",149,153,32.6,54,0,1,"2025-09-15T18:23",18,38,42,56,62,84,105,118,131,149,11,26,35,51,65,84,109,122,141,NA,0,0,1,1,2,2,2,3,4,4,0,1,1,1,2,2,2,4,6,NA,FALSE
"1502165","Namibia","Zimbabwe",2025-09-16,"Queens Sports Club, Bulawayo","Bulawayo","Zimbabwe","field","Zimbabwe",169,170,24.5,22,0,1,"2025-09-16T18:00",6,27,42,65,79,99,112,132,156,169,17,42,59,82,94,114,124,140,164,NA,0,1,1,1,1,2,2,3,3,6,0,0,1,1,1,1,3,4,5,NA,FALSE
"1448360","Ireland","England",2025-09-17,"The Village, Malahide, Dublin","Dublin","England","field","England",196,197,16.3,80,13.4,74,"2025-09-17T18:35",13,25,49,66,84,108,118,142,163,196,30,63,84,102,130,141,155,181,197,NA,0,0,0,1,2,2,2,2,2,3,0,0,1,1,2,3,3,5,6,NA,FALSE
"1496929","Pakistan","United Arab Emirates",2025-09-17,"Dubai International Cricket Stadium","Dubai","United Arab Emirates","field","Pakistan",146,105,32.6,76,0,31,"2025-09-17T18:21",9,17,39,50,67,75,88,105,118,146,19,35,38,46,61,74,85,97,105,NA,1,2,2,2,2,3,5,6,7,9,0,1,3,3,3,3,4,6,10,NA,TRUE
"1502166","Namibia","Zimbabwe",2025-09-18,"Queens Sports Club, Bulawayo","Bulawayo","Namibia","bat","Namibia",204,176,24.1,45,0,13,"2025-09-18T18:00",35,70,85,93,109,118,134,154,172,204,19,36,44,59,74,94,112,135,162,176,0,0,1,1,4,4,5,6,6,7,2,3,4,4,4,4,5,5,8,10,TRUE
"1448362","Ireland","England",2025-09-21,"The Village, Malahide, Dublin","Dublin","England","field","England",154,155,10.1,73,1,21,"2025-09-21T18:25",14,36,46,55,62,84,93,114,141,154,13,33,57,79,99,111,131,144,155,NA,0,1,1,2,4,4,5,7,8,8,1,1,2,2,3,3,3,4,4,NA,FALSE
"1496931","India","Oman",2025-09-19,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","India","bat","India",188,167,33.3,67,0,39,"2025-09-19T18:21",6,30,60,75,100,125,134,153,173,188,17,27,44,55,62,80,100,131,149,167,1,1,1,3,3,4,5,5,6,8,0,0,0,0,1,1,1,1,2,4,TRUE
