"match_id","balls_per_over","team1","team2","gender","season","date","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","tv_umpire","match_referee","winner","winner_runs","winner_wickets","outcome","bowl_out","reserve_umpire","event","match_number","method","eliminator","toss_uncontested"
"1400982","6","Nigeria","Ghana","male","2023/24","2023/10/10","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Nigeria","bat","Sulaimon Runsewe","O Akintokun","M Bodie",NA,NA,"Nigeria","82",NA,NA,NA,"D Odhiambo","West Africa Trophy","11",NA,NA,NA
"1400974","6","Nigeria","Sierra Leone","male","2023/24","2023/10/05","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Sierra Leone","field","Sulaimon Runsewe","T Oladunjoye","M Bodie",NA,NA,"Nigeria","63",NA,NA,NA,"AA Adeoye","West Africa Trophy","3",NA,NA,NA
"1400977","6","Rwanda","Sierra Leone","male","2023/24","2023/10/06","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Rwanda","bat","Hamza Khan","O Akintokun","O Adekoya",NA,NA,"Rwanda","33",NA,NA,NA,"M Bodie","West Africa Trophy","6",NA,NA,NA
"1400983","6","Sierra Leone","Rwanda","male","2023/24","2023/10/10","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Sierra Leone","bat","R Coker","T Oladunjoye","Habib Enesi",NA,NA,"Sierra Leone","2",NA,NA,NA,"O Adekoya","West Africa Trophy","12",NA,NA,NA
"1400984","6","Ghana","Nigeria","male","2023/24","2023/10/11","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Nigeria","field","I Danladi","I Kabia","D Odhiambo",NA,"Tonye Timinadi","Nigeria",NA,"5",NA,NA,"M Bodie","West Africa Trophy","13",NA,NA,NA
"1400985","6","Sierra Leone","Rwanda","male","2023/24","2023/10/11","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Sierra Leone","bat","E Rukiriza","O Adekoya","Kehinde Olanbiwonnu",NA,"Tonye Timinadi","Rwanda",NA,"5",NA,NA,"T Oladunjoye","West Africa Trophy","14",NA,NA,NA
"1400055","6","Gibraltar","Luxembourg","male","2023/24","2023/10/15","Europa Sports Complex","Gibraltar","Luxembourg","field","KJ Stagno","T Atoloye","S Maynard",NA,NA,"Gibraltar","24",NA,NA,NA,NA,"Luxembourg tour of Gibraltar","1",NA,NA,NA
"1400056","6","Luxembourg","Gibraltar","male","2023/24","2023/10/15","Europa Sports Complex","Gibraltar","Luxembourg","bat",NA,"T Atoloye","S Maynard",NA,NA,"Luxembourg","11",NA,NA,NA,NA,"Luxembourg tour of Gibraltar","2",NA,NA,NA
"1400988","6","Rwanda","Nigeria","male","2023/24","2023/10/14","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Nigeria","field",NA,"O Adekoya","I Kabia",NA,"Tonye Timinadi","Nigeria",NA,"8",NA,NA,"O Akintokun","West Africa Trophy","17",NA,NA,NA
"1400989","6","Ghana","Sierra Leone","male","2023/24","2023/10/14","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Sierra Leone","field",NA,"T Oladunjoye","D Odhiambo",NA,"Tonye Timinadi","Ghana","5",NA,NA,NA,"Habib Enesi","West Africa Trophy","18",NA,NA,NA
"1400990","6","Ghana","Sierra Leone","male","2023/24","2023/10/15","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Ghana","bat",NA,"O Akintokun","M Bodie",NA,"Tonye Timinadi","Sierra Leone",NA,"6",NA,NA,"I Kabia","West Africa Trophy",NA,NA,NA,NA
"1400991","6","Nigeria","Rwanda","male","2023/24","2023/10/15","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Nigeria","bat","I Danladi","Kehinde Olanbiwonnu","Habib Enesi",NA,"Tonye Timinadi","Nigeria","17",NA,NA,NA,"O Adekoya","West Africa Trophy",NA,NA,NA,NA
"1403289","6","Hong Kong","Nepal","male","2023/24","2023/10/19","Mulpani Cricket Ground","Kathmandu","Nepal","field","Karan KC","VK Jha","Sanjay Gurung",NA,"Muhammad Javed","Nepal",NA,"6",NA,NA,"DN Subedi","Nepal Tri-Nation T20I Series","2",NA,NA,NA
"1403291","6","Hong Kong","United Arab Emirates","male","2023/24","2023/10/22","Mulpani Cricket Ground","Kathmandu","United Arab Emirates","field","Zahoor Khan","VK Jha","DN Subedi",NA,"Muhammad Javed","United Arab Emirates",NA,"6",NA,NA,"Sanjay Gurung","Nepal Tri-Nation T20I Series","4",NA,NA,NA
"1403292","6","United Arab Emirates","Nepal","male","2023/24","2023/10/23","Mulpani Cricket Ground","Kathmandu","Nepal","field","DS Airee","Sanjay Gurung","DN Subedi",NA,"Muhammad Javed","Nepal",NA,"5",NA,NA,"VK Jha","Nepal Tri-Nation T20I Series","5",NA,NA,NA
"1400986","6","Ghana","Rwanda","male","2023/24","2023/10/12","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Ghana","bat","K Irakoze","T Oladunjoye","O Akintokun",NA,"Tonye Timinadi","Rwanda",NA,"9",NA,NA,"D Odhiambo","West Africa Trophy","15",NA,NA,NA
"1400987","6","Nigeria","Sierra Leone","male","2023/24","2023/10/12","Tafawa Balewa Square Cricket Oval, Lagos","Lagos","Sierra Leone","field","IO Okpe","M Bodie","Habib Enesi",NA,"Tonye Timinadi","Nigeria","53",NA,NA,NA,"I Kabia","West Africa Trophy","16",NA,NA,NA
"1403297","6","Chile","Mexico","male","2023/24","2023/10/18","St Georges Quilmes",NA,"Chile","bat","Shashikant Laxman","Mark McCormack","A Elliott",NA,NA,"Mexico",NA,"5",NA,NA,NA,"South American Men's Championships","3",NA,NA,NA
"1403293","6","Hong Kong","United Arab Emirates","male","2023/24","2023/10/25","Mulpani Cricket Ground","Kathmandu","Hong Kong","bat","Babar Hayat","Sanjay Gurung","DN Subedi",NA,"Muhammad Javed","Hong Kong","69",NA,NA,NA,"VK Jha","Nepal Tri-Nation T20I Series","6",NA,NA,NA
"1403294","6","Nepal","United Arab Emirates","male","2023/24","2023/10/27","Tribhuvan University International Cricket Ground, Kirtipur","Kirtipur","United Arab Emirates","field","Aayan Afzal Khan","VK Jha","DN Subedi",NA,"Muhammad Javed","United Arab Emirates",NA,"4",NA,NA,"Sanjay Gurung","Nepal Tri-Nation T20I Series",NA,NA,NA,NA
"1404390","6","Zimbabwe","Namibia","male","2023/24","2023/10/24","Wanderers Cricket Ground, Windhoek","Windhoek","Zimbabwe","bat","N Davin","Claus Schumacher","A Louw",NA,NA,"Namibia",NA,"7",NA,NA,"E Lassen","Zimbabwe tour of Namibia","1",NA,NA,NA
"1404391","6","Namibia","Zimbabwe","male","2023/24","2023/10/25","Wanderers Cricket Ground, Windhoek","Windhoek","Zimbabwe","field","Sikandar Raza","E Lassen","Claus Schumacher",NA,NA,"Zimbabwe",NA,"5",NA,NA,"A Louw","Zimbabwe tour of Namibia","2",NA,NA,NA
"1403305","6","Chile","Argentina","male","2023/24","2023/10/20","St Georges Quilmes",NA,"Chile","bat","Lucas Rossi","Steven Caines","A Elliott",NA,NA,"Argentina",NA,"10",NA,NA,NA,"South American Men's Championships","11",NA,NA,NA
"1404392","6","Namibia","Zimbabwe","male","2023/24","2023/10/27","United Cricket Club Ground, Windhoek","Windhoek","Namibia","bat","Sikandar Raza","Claus Schumacher","A Louw",NA,NA,"Zimbabwe",NA,"6",NA,NA,"E Lassen","Zimbabwe tour of Namibia","3",NA,NA,NA
"1403301","6","Mexico","Argentina","male","2023/24","2023/10/19","St Georges Quilmes",NA,"Argentina","field","T Rossi","Precious Smith","A Elliott",NA,NA,"Argentina",NA,"4",NA,NA,NA,"South American Men's Championships","7",NA,NA,NA
"1262759","6","India","Sri Lanka","male","2021","2021/07/28","R Premadasa Stadium, Colombo","Colombo","Sri Lanka","field","DM de Silva","RSA Palliyaguruge","RMPJ Rambukwella","HDPK Dharmasena","RS Madugalle","Sri Lanka",NA,"4",NA,NA,"RR Wimalasiri","India tour of Sri Lanka","2",NA,NA,NA
"1271445","6","Norway","Germany","male","2021","2021/08/05","Bayer Uerdingen Cricket Ground","Krefeld","Germany","field","Ghulam Ahmadi","Rizwan Akram","M Jameson",NA,NA,"Germany",NA,"5",NA,NA,"J Flannery","Germany T20 Tri-Series","1",NA,NA,NA
"1271449","6","Norway","France","male","2021","2021/08/07","Bayer Uerdingen Cricket Ground","Krefeld","France","field","Sher Sahak","Rizwan Akram","J Flannery",NA,NA,"Norway","3",NA,NA,NA,"M Jameson","Germany T20 Tri-Series","5",NA,NA,NA
"1271450","6","Norway","Germany","male","2021","2021/08/08","Bayer Uerdingen Cricket Ground","Krefeld","Germany","field","Wahidullah Sahak","M Jameson","J Flannery",NA,NA,"Norway","51",NA,NA,NA,"Vinay Malhotra","Germany T20 Tri-Series","6",NA,NA,NA
"1271451","6","Norway","Germany","male","2021","2021/08/08","Bayer Uerdingen Cricket Ground","Krefeld","Norway","bat","Sahir Naqash","Rizwan Akram","M Jameson",NA,NA,"Germany",NA,"6",NA,NA,NA,"Germany T20 Tri-Series",NA,"D/L",NA,NA
"1273133","6","Denmark","Sweden","male","2021","2021/08/14","Svanholm Park, Brondby","Brondby","Sweden","field","HAM Shah",NA,NA,NA,NA,"Sweden",NA,"3",NA,NA,NA,"Sweden tour of Denmark","2",NA,NA,NA
"1273134","6","Sweden","Denmark","male","2021","2021/08/15","Svanholm Park, Brondby","Brondby","Denmark","field","T Bharaj",NA,NA,NA,NA,"Denmark",NA,"6",NA,NA,NA,"Sweden tour of Denmark","3",NA,NA,NA
"1273139","6","Portugal","Gibraltar","male","2021","2021/08/22","Gucherre Cricket Ground","Albergaria","Gibraltar","field","Azhar Andani",NA,NA,NA,NA,"Portugal","110",NA,NA,NA,NA,"Portugal T20 Tri-Series","5",NA,NA,NA
"1273727","6","India","Pakistan","male","2021/22","2021/10/24","Dubai International Cricket Stadium","Dubai","Pakistan","field","Shaheen Shah Afridi","M Erasmus","CB Gaffaney","RK Illingworth","DC Boon","Pakistan",NA,"10",NA,NA,"PR Reiffel","ICC Men's T20 World Cup","16",NA,NA,NA
"1275268","6","Romania","Czech Republic","male","2021","2021/09/03","Moara Vlasiei Cricket Ground, Ilfov County","Ilfov County","Romania","bat","Sami Ullah",NA,NA,NA,NA,"Romania","35",NA,NA,NA,NA,"Continental Cup","4",NA,NA,NA
"1275272","6","Romania","Hungary","male","2021","2021/09/03","Moara Vlasiei Cricket Ground, Ilfov County","Ilfov County","Romania","bat","Asif Bevinje",NA,NA,NA,NA,"Romania","8",NA,NA,NA,NA,"Continental Cup","6",NA,NA,NA
"1277974","6","Bangladesh","Pakistan","male","2021/22","2021/11/19","Shere Bangla National Stadium, Mirpur","Dhaka","Bangladesh","bat","Hasan Ali","Sharfuddoula","Masudur Rahman","Gazi Sohel","Neeyamur Rashid","Pakistan",NA,"4",NA,NA,"Tanvir Ahmed","Pakistan tour of Bangladesh","1",NA,NA,NA
"1277975","6","Bangladesh","Pakistan","male","2021/22","2021/11/20","Shere Bangla National Stadium, Mirpur","Dhaka","Bangladesh","bat","Fakhar Zaman","Tanvir Ahmed","Gazi Sohel","Masudur Rahman","Neeyamur Rashid","Pakistan",NA,"8",NA,NA,"Sharfuddoula","Pakistan tour of Bangladesh","2",NA,NA,NA
"1277976","6","Bangladesh","Pakistan","male","2021/22","2021/11/22","Shere Bangla National Stadium, Mirpur","Dhaka","Bangladesh","bat","Haider Ali","Tanvir Ahmed","Masudur Rahman","Sharfuddoula","Neeyamur Rashid","Pakistan",NA,"5",NA,NA,"Gazi Sohel","Pakistan tour of Bangladesh","3",NA,NA,NA
"1283025","6","Lesotho","Seychelles","male","2021/22","2021/10/17","Gahanga International Cricket Stadium. Rwanda","Kigali City","Seychelles","field","N Krishna","Patric Makumbi","Claus Schumacher",NA,"SA Fritz","Seychelles",NA,"6",NA,NA,"Itangishaka Olivier","ICC Men's T20 World Cup Sub Regional Africa Qualifier","5",NA,NA,NA
"1283030","6","Lesotho","Uganda","male","2021/22","2021/10/19","Integrated Polytechnic Regional Centre","Kigali City","Lesotho","bat","DM Nakrani","C Phiri","A Paleker",NA,"SA Fritz","Uganda",NA,"10",NA,NA,"C Thorburn","ICC Men's T20 World Cup Sub Regional Africa Qualifier","10",NA,NA,NA
"1283036","6","Rwanda","Lesotho","male","2021/22","2021/10/20","Integrated Polytechnic Regional Centre","Kigali City","Rwanda","bat","E Sebareme","IO Oyieko","A Paleker",NA,"SA Fritz","Rwanda","22",NA,NA,NA,"Patric Makumbi","ICC Men's T20 World Cup Sub Regional Africa Qualifier","16",NA,NA,NA
"1284491","6","Qatar","Maldives","male","2021/22","2021/10/24","West End Park International Cricket Stadium, Doha","Doha","Maldives","field","Mohammad Rizlan","BB Pradhan","Akbar Ali",NA,"M Nayyar","Qatar","98",NA,NA,NA,"Shivani Mishra","ICC Men's T20 World Cup Asia A Qualifier","4",NA,NA,NA
"1284497","6","Kuwait","Qatar","male","2021/22","2021/10/29","West End Park International Cricket Stadium, Doha","Doha","Kuwait","bat","Musawar Shah","BB Pradhan","Akbar Ali",NA,"M Nayyar","Qatar",NA,"2",NA,NA,"Shivani Mishra","ICC Men's T20 World Cup Asia A Qualifier","10",NA,NA,NA
"1286667","6","Belize","United States of America","male","2021/22","2021/11/07","Coolidge Cricket Ground, Antigua","Coolidge","United States of America","field","SR Taylor","LS Reifer","AR Maddela",NA,"Denavon Hayles","United States of America",NA,"10",NA,NA,"Vijaya Mallela","ICC Men's T20 World Cup Americas Region Qualifier","1",NA,NA,NA
"1286673","6","United States of America","Bermuda","male","2021/22","2021/11/08","Sir Vivian Richards Stadium, North Sound, Antigua","North Sound","United States of America","bat","Aaron Jones","LS Reifer","AR Maddela",NA,"Denavon Hayles","United States of America","23",NA,NA,NA,"Emmerson Carrington","ICC Men's T20 World Cup Americas Region Qualifier","7",NA,NA,NA
"1286674","6","Canada","United States of America","male","2021/22","2021/11/10","Coolidge Cricket Ground, Antigua","Coolidge","Canada","bat","K Gore","LS Reifer","H Grewal",NA,"Denavon Hayles",NA,NA,NA,"tie",NA,"Emmerson Carrington","ICC Men's T20 World Cup Americas Region Qualifier","10",NA,"United States of America",NA
"1286677","6","Bermuda","Bahamas","male","2021/22","2021/11/10","Coolidge Cricket Ground, Antigua","Coolidge","Bahamas","field","T Manders","LS Reifer","Emmerson Carrington",NA,"Denavon Hayles","Bermuda","140",NA,NA,NA,NA,"ICC Men's T20 World Cup Americas Region Qualifier","8",NA,NA,NA
"1286681","6","Argentina","United States of America","male","2021/22","2021/11/11","Sir Vivian Richards Stadium, North Sound, Antigua","North Sound","Argentina","bat","G Singh","H Grewal","Emmerson Carrington",NA,"Denavon Hayles","United States of America",NA,"8",NA,NA,"Vijaya Mallela","ICC Men's T20 World Cup Americas Region Qualifier","15",NA,NA,NA
"1286682","6","Bahamas","United States of America","male","2021/22","2021/11/13","Coolidge Cricket Ground, Antigua","Coolidge","Bahamas","bat","NK Patel","Vijaya Mallela","AR Maddela",NA,"Denavon Hayles","United States of America",NA,"10",NA,NA,"LS Reifer","ICC Men's T20 World Cup Americas Region Qualifier","16",NA,NA,NA
"1286684","6","Panama","Bahamas","male","2021/22","2021/11/13","Coolidge Cricket Ground, Antigua","Coolidge","Bahamas","field","Irfan Hafejee","Vijaya Mallela","LS Reifer",NA,"Denavon Hayles","Panama","26",NA,NA,NA,"AR Maddela","ICC Men's T20 World Cup Americas Region Qualifier","18",NA,NA,NA
"1287773","6","Pakistan","West Indies","male","2021/22","2021/12/13","National Stadium, Karachi","Karachi","West Indies","field","Haider Ali","Aleem Dar","Ahsan Raza","Asif Yaqoob","Muhammad Javed","Pakistan","63",NA,NA,NA,"Rashid Riaz","West Indies tour of Pakistan","1",NA,NA,NA
"1287774","6","Pakistan","West Indies","male","2021/22","2021/12/14","National Stadium, Karachi","Karachi","Pakistan","bat","Shadab Khan","Asif Yaqoob","Ahsan Raza","Rashid Riaz","Muhammad Javed","Pakistan","9",NA,NA,NA,"Faisal Afridi","West Indies tour of Pakistan","2",NA,NA,NA
"1287775","6","West Indies","Pakistan","male","2021/22","2021/12/16","National Stadium, Karachi","Karachi","West Indies","bat","Mohammad Rizwan","Rashid Riaz","Aleem Dar","Asif Yaqoob","Muhammad Javed","Pakistan",NA,"7",NA,NA,"Faisal Afridi","West Indies tour of Pakistan","3",NA,NA,NA
"1289043","6","Kenya","Uganda","male","2021/22","2021/11/17","Integrated Polytechnic Regional Centre","Kigali City","Kenya","bat","DM Nakrani","S George","Habib Enesi",NA,"O Chirombe","Kenya","1",NA,NA,NA,"Patric Makumbi","ICC Men's T20 World Cup Africa Region Qualifier","2",NA,NA,NA
"1289047","6","Nigeria","Kenya","male","2021/22","2021/11/18","Integrated Polytechnic Regional Centre","Kigali City","Nigeria","bat","AA Obanda","S George","A Louw",NA,"O Chirombe","Kenya",NA,"8",NA,NA,"IO Oyieko","ICC Men's T20 World Cup Africa Region Qualifier","6",NA,NA,NA
"1289048","6","Tanzania","Kenya","male","2021/22","2021/11/18","Gahanga International Cricket Stadium. Rwanda","Kigali City","Tanzania","bat","RN Patel","Patric Makumbi","Habib Enesi",NA,"O Chirombe","Kenya",NA,"7",NA,NA,"R D'Mello","ICC Men's T20 World Cup Africa Region Qualifier","7",NA,NA,NA
"1289051","6","Kenya","Nigeria","male","2021/22","2021/11/20","Integrated Polytechnic Regional Centre","Kigali City","Nigeria","field","Vraj Patel","S George","Patric Makumbi",NA,"O Chirombe","Kenya","60",NA,NA,NA,"IO Oyieko","ICC Men's T20 World Cup Africa Region Qualifier","10",NA,NA,NA
"1289052","6","Kenya","Uganda","male","2021/22","2021/11/20","Gahanga International Cricket Stadium. Rwanda","Kigali City","Kenya","bat","Riazat Ali Shah","S George","A Louw",NA,"O Chirombe","Uganda",NA,"6",NA,NA,"Habib Enesi","ICC Men's T20 World Cup Africa Region Qualifier","11","D/L",NA,NA
"1298136","6","United Arab Emirates","Netherlands","male","2022/23","2022/10/16","GMHBA Stadium, South Geelong, Victoria","Geelong","United Arab Emirates","bat","BFW de Leede","RA Kettleborough","PR Reiffel","RJ Tucker","RS Madugalle","Netherlands",NA,"3",NA,NA,"JS Wilson","ICC Men's T20 World Cup","2",NA,NA,NA
"1298140","6","Sri Lanka","United Arab Emirates","male","2022/23","2022/10/18","GMHBA Stadium, South Geelong, Victoria","Geelong","United Arab Emirates","field","P Nissanka","RJ Tucker","M Erasmus","JS Wilson","AJ Pycroft","Sri Lanka","79",NA,NA,NA,"RA Kettleborough","ICC Men's T20 World Cup","6",NA,NA,NA
"1298144","6","United Arab Emirates","Namibia","male","2022/23","2022/10/20","GMHBA Stadium, South Geelong, Victoria","Geelong","United Arab Emirates","bat","Waseem Muhammad","RA Kettleborough","RK Illingworth","JS Wilson","RS Madugalle","United Arab Emirates","7",NA,NA,NA,"M Erasmus","ICC Men's T20 World Cup","10",NA,NA,NA
"1298150","6","Pakistan","India","male","2022/23","2022/10/23","Melbourne Cricket Ground","Melbourne","India","field","V Kohli","RJ Tucker","M Erasmus","RA Kettleborough","RS Madugalle","India",NA,"4",NA,NA,"JS Wilson","ICC Men's T20 World Cup","16",NA,NA,NA
"1298158","6","Zimbabwe","Pakistan","male","2022/23","2022/10/27","Perth Stadium","Perth","Zimbabwe","bat","Sikandar Raza","RA Kettleborough","CB Gaffaney","M Erasmus","AJ Pycroft","Zimbabwe","1",NA,NA,NA,"RK Illingworth","ICC Men's T20 World Cup","24",NA,NA,NA
"1298163","6","Netherlands","Pakistan","male","2022/23","2022/10/30","Perth Stadium","Perth","Netherlands","bat","Shadab Khan","RK Illingworth","PR Reiffel","L Rusere","DC Boon","Pakistan",NA,"6",NA,NA,"RA Kettleborough","ICC Men's T20 World Cup","29",NA,NA,NA
"1298170","6","Pakistan","South Africa","male","2022/23","2022/11/03","Sydney Cricket Ground","Sydney","Pakistan","bat","Shadab Khan","PR Reiffel","CB Gaffaney","P Wilson","AJ Pycroft","Pakistan","33",NA,NA,NA,"Nitin Menon","ICC Men's T20 World Cup","36","D/L",NA,NA
"1298175","6","Bangladesh","Pakistan","male","2022/23","2022/11/06","Adelaide Oval","Adelaide","Bangladesh","bat","Shaheen Shah Afridi","JS Wilson","AT Holdstock","L Rusere","BC Broad","Pakistan",NA,"5",NA,NA,"MA Gough","ICC Men's T20 World Cup","41",NA,NA,NA
"1298177","6","New Zealand","Pakistan","male","2022/23","2022/11/09","Sydney Cricket Ground","Sydney","New Zealand","bat","Mohammad Rizwan","RK Illingworth","M Erasmus","RA Kettleborough","BC Broad","Pakistan",NA,"7",NA,NA,"MA Gough","ICC Men's T20 World Cup",NA,NA,NA,NA
"1298179","6","Pakistan","England","male","2022/23","2022/11/13","Melbourne Cricket Ground","Melbourne","England","field","SM Curran","M Erasmus","HDPK Dharmasena","CB Gaffaney","RS Madugalle","England",NA,"5",NA,NA,"PR Reiffel","ICC Men's T20 World Cup",NA,NA,NA,NA
"1299568","6","United Arab Emirates","Ireland","male","2021/22","2022/02/18","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","United Arab Emirates","bat","V Aravind","DN Subedi","AT Holdstock",NA,"Muhammad Javed","United Arab Emirates","18",NA,NA,NA,"Vinod Babu","ICC Men’s T20 World Cup Qualifier A","3",NA,NA,NA
"1299572","6","United Arab Emirates","Germany","male","2021/22","2022/02/19","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","United Arab Emirates","bat","Chirag Suri","Vinod Babu","Rahul Asher",NA,"Muhammad Javed","United Arab Emirates","24",NA,NA,NA,"AT Holdstock","ICC Men's T20 World Cup Qualifier A","7",NA,NA,NA
"1299574","6","Germany","Ireland","male","2021/22","2022/02/21","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Ireland","field","J Little","Harikrishna Pillai","Akbar Ali",NA,"Muhammad Javed","Ireland",NA,"7",NA,NA,"AT Holdstock","ICC Men's T20 World Cup Qualifier A","9",NA,NA,NA
